Pseudoword,Word,Lemma,Levenshtein_Distance,prs,n_morphemes,Length
cagnon,canon,canon,5,"(0, 1, 0)",1,6
cagnoë,canoë,canoë,5,"(0, 1, 0)",1,6
cangdi,candi,candi,6,"(0, 1, 0)",1,6
cancle,cancre,cancre,6,"(0, 1, 0)",1,6
camcer,cancer,cancer,5,"(0, 1, 0)",1,6
camard,canard,canard,6,"(0, 1, 0)",1,6
campws,campus,campus,6,"(0, 1, 0)",1,6
camela,camera,caméra,7,"(0, 1, 0)",1,6
carife,calife,calife,7,"(0, 1, 0)",1,6
carice,calice,calice,7,"(0, 1, 0)",1,6
calcwl,calcul,calcul,6,"(0, 1, 0)",1,6
rustre,lustre,lustre,7,"(0, 1, 0)",1,6
loyche,louche,louche,6,"(0, 1, 0)",1,6
rivres,livres,livre,7,"(0, 1, 0)",1,6
masqwe,masque,masque,6,"(0, 1, 0)",1,6
gnarre,marre,marre,7,"(0, 1, 0)",1,6
marqwe,marque,marque,6,"(0, 1, 0)",1,6
ngaqué,maqué,maquer,6,"(0, 1, 0)",1,6
mamqua,manqua,manquer,5,"(0, 1, 0)",1,6
nganie,manie,manie,6,"(0, 1, 0)",1,6
ngange,mange,manger,6,"(0, 1, 0)",1,6
gnagne,magne,magner,7,"(0, 1, 0)",1,6
nagnat,magnat,magnat,7,"(0, 1, 0)",1,6
macylé,maculé,maculer,7,"(0, 1, 0)",1,6
cahwte,cahute,cahute,7,"(0, 1, 0)",1,6
cahiel,cahier,cahier,6,"(0, 1, 0)",1,6
cafald,cafard,cafard,7,"(0, 1, 0)",1,6
cadram,cadran,cadran,7,"(0, 1, 0)",1,6
cadeaw,cadeau,cadeau,6,"(0, 1, 0)",1,6
cactws,cactus,cactus,6,"(0, 1, 0)",1,6
câbres,câbles,câble,7,"(0, 1, 0)",1,6
cabime,cabine,cabine,7,"(0, 1, 0)",1,6
cabagn,caban,cabane,7,"(0, 1, 0)",1,6
butign,butin,butiner,6,"(0, 1, 0)",1,6
bytane,butane,butane,6,"(0, 1, 0)",1,6
bwreau,bureau,bureau,5,"(0, 1, 0)",1,6
bynker,bunker,bunker,4,"(0, 1, 0)",1,6
byffle,buffle,buffle,6,"(0, 1, 0)",1,6
byffet,buffet,buffet,6,"(0, 1, 0)",1,6
bydget,budget,budget,6,"(0, 1, 0)",1,6
blidge,bridge,bridge,6,"(0, 1, 0)",1,6
blevet,brevet,brevet,6,"(0, 1, 0)",1,6
ngites,mites,mites,7,"(0, 1, 0)",1,6
minyte,minute,minute,6,"(0, 1, 0)",1,6
miaura,miaula,miauler,7,"(0, 1, 0)",1,6
meugra,meugla,meugler,7,"(0, 1, 0)",1,6
meswre,mesure,mesure,6,"(0, 1, 0)",1,6
médyse,méduse,méduse,7,"(0, 1, 0)",1,6
gnusée,musée,musée,7,"(0, 1, 0)",1,6
myscle,muscle,muscle,7,"(0, 1, 0)",1,6
gnugis,mugis,mugir,7,"(0, 1, 0)",1,6
nguait,muait,muer,7,"(0, 1, 0)",1,6
moudle,moudre,moudre,6,"(0, 1, 0)",1,6
motewr,moteur,moteur,4,"(0, 1, 0)",1,6
mongta,monta,monter,5,"(0, 1, 0)",1,6
gnoins,moins,moins,6,"(0, 1, 0)",1,6
modure,module,module,6,"(0, 1, 0)",1,6
modélé,modéré,modérer,6,"(0, 1, 0)",1,6
modère,modèle,modèle,6,"(0, 1, 0)",1,6
blèche,brèche,brèche,6,"(0, 1, 0)",1,6
blebis,brebis,brebis,6,"(0, 1, 0)",1,6
brandu,brandy,brandy,6,"(0, 1, 0)",1,6
boyayx,boyaux,boyaux,4,"(0, 1, 0)",1,6
bovims,bovins,bovin,5,"(0, 1, 0)",1,6
bowrse,bourse,bourse,5,"(0, 1, 0)",1,6
boulde,bourde,bourde,5,"(0, 1, 0)",1,6
oeyvre,oeuvre,oeuvre,6,"(0, 1, 0)",1,6
occypa,occupa,occuper,6,"(0, 1, 0)",1,6
obrige,oblige,obliger,6,"(0, 1, 0)",1,6
ngique,nique,niquer,5,"(0, 1, 0)",1,6
ngiche,niche,niche,6,"(0, 1, 0)",1,6
gniais,niais,niais,6,"(0, 1, 0)",1,6
ngeige,neige,neige,6,"(0, 1, 0)",1,6
gnavré,navré,navrer,6,"(0, 1, 0)",1,6
nutile,mutile,mutiler,7,"(0, 1, 0)",1,6
bowlot,boulot,boulot,4,"(0, 1, 0)",1,6
bowgre,bougre,bougre,5,"(0, 1, 0)",1,6
boygon,bougon,bougon,4,"(0, 1, 0)",1,6
bowgie,bougie,bougie,5,"(0, 1, 0)",1,6
bowdin,boudin,boudin,5,"(0, 1, 0)",1,6
bowcan,boucan,boucan,5,"(0, 1, 0)",1,6
bottim,bottin,bottin,5,"(0, 1, 0)",1,6
bongus,bonus,bonus,3,"(0, 1, 0)",1,6
bomnet,bonnet,bonnet,4,"(0, 1, 0)",1,6
bongne,bonne,bon,4,"(0, 1, 0)",1,6
bombon,bonbon,bonbon,3,"(0, 1, 0)",1,6
peinge,peine,peine,7,"(0, 1, 0)",1,6
pédare,pédale,pédale,7,"(0, 1, 0)",1,6
péchel,pécher,pécher,6,"(0, 1, 0)",1,6
pausan,paysan,paysan,7,"(0, 1, 0)",1,6
paunge,paume,paume,7,"(0, 1, 0)",1,6
palade,parade,parade,7,"(0, 1, 0)",1,6
owtres,outres,outres,6,"(0, 1, 0)",1,6
ognbre,ombre,ombre,6,"(0, 1, 0)",1,6
boride,bolide,bolide,5,"(0, 1, 0)",1,6
bolélo,boléro,boléro,5,"(0, 1, 0)",1,6
brocus,blocus,blocus,5,"(0, 1, 0)",1,6
brazer,blazer,blazer,5,"(0, 1, 0)",1,6
brason,blason,blason,5,"(0, 1, 0)",1,6
brabla,blabla,blabla,6,"(0, 1, 0)",1,6
piquel,piquer,piquer,6,"(0, 1, 0)",1,6
pignte,pinte,pinte,6,"(0, 1, 0)",1,6
pignce,pince,pince,6,"(0, 1, 0)",1,6
pirote,pilote,pilote,6,"(0, 1, 0)",1,6
pélimé,périmé,périmer,7,"(0, 1, 0)",1,6
pemcha,pencha,pencher,6,"(0, 1, 0)",1,6
perote,pelote,pelote,6,"(0, 1, 0)",1,6
pelamt,pelant,peler,7,"(0, 1, 0)",1,6
bistlo,bistro,bistrot,6,"(0, 1, 0)",1,6
birlot,billot,billot,5,"(0, 1, 0)",1,6
birlet,billet,billet,6,"(0, 1, 0)",1,6
bidwle,bidule,bidule,6,"(0, 1, 0)",1,6
bibime,bibine,bibine,6,"(0, 1, 0)",1,6
besoim,besoin,besoin,5,"(0, 1, 0)",1,6
berrue,berlue,berlue,5,"(0, 1, 0)",1,6
pyblia,publia,publier,7,"(0, 1, 0)",1,6
psucho,psycho,psycho,7,"(0, 1, 0)",1,6
prigno,primo,primo,6,"(0, 1, 0)",1,6
plêter,prêter,prêter,6,"(0, 1, 0)",1,6
plêtée,prêtée,prêtée,7,"(0, 1, 0)",1,6
plessa,pressa,presser,7,"(0, 1, 0)",1,6
powssa,poussa,pousser,6,"(0, 1, 0)",1,6
powrri,pourri,pourrir,6,"(0, 1, 0)",1,6
poyffa,pouffa,pouffer,6,"(0, 1, 0)",1,6
bengne,benne,benne,5,"(0, 1, 0)",1,6
bégnol,bémol,bémol,5,"(0, 1, 0)",1,6
berote,belote,belote,5,"(0, 1, 0)",1,6
béliel,bélier,bélier,5,"(0, 1, 0)",1,6
béguim,béguin,béguin,6,"(0, 1, 0)",1,6
bavald,bavard,bavard,6,"(0, 1, 0)",1,6
bâtogn,bâton,bâton,5,"(0, 1, 0)",1,6
bateay,bateau,bâteau,5,"(0, 1, 0)",1,6
lestée,restée,restée,7,"(0, 1, 0)",1,6
qyitta,quitta,quitter,7,"(0, 1, 0)",1,6
quagnd,quand,quand,7,"(0, 1, 0)",1,6
bâtald,bâtard,bâtard,6,"(0, 1, 0)",1,6
basqye,basque,basque,5,"(0, 1, 0)",1,6
barqwe,barque,barque,5,"(0, 1, 0)",1,6
baroyf,barouf,barouf,4,"(0, 1, 0)",1,6
barong,baron,baron,5,"(0, 1, 0)",1,6
baqwet,baquet,baquet,6,"(0, 1, 0)",1,6
banqwe,banque,banque,4,"(0, 1, 0)",1,6
bamdit,bandit,bandit,5,"(0, 1, 0)",1,6
bamcal,bancal,bancal,5,"(0, 1, 0)",1,6
bambow,bambou,bambou,4,"(0, 1, 0)",1,6
bambim,bambin,bambin,6,"(0, 1, 0)",1,6
bartes,baltes,baltes,6,"(0, 1, 0)",1,6
barlet,ballet,ballet,6,"(0, 1, 0)",1,6
barèze,balèze,balèze,6,"(0, 1, 0)",1,6
bagyes,bagues,bague,6,"(0, 1, 0)",1,6
bagnge,bagne,bagne,6,"(0, 1, 0)",1,6
bading,badin,badin,6,"(0, 1, 0)",1,6
bâbold,bâbord,bâbord,5,"(0, 1, 0)",1,6
lestai,restai,restai,7,"(0, 1, 0)",1,6
répyté,réputé,réputer,7,"(0, 1, 0)",1,6
lépéta,répéta,répéter,7,"(0, 1, 0)",1,6
lepère,repère,repère,7,"(0, 1, 0)",1,6
rerate,relate,relater,7,"(0, 1, 0)",1,6
légira,régira,régir,7,"(0, 1, 0)",1,6
lefila,refila,refiler,7,"(0, 1, 0)",1,6
lédige,rédige,rédiger,7,"(0, 1, 0)",1,6
rognge,ronge,ronger,5,"(0, 1, 0)",1,6
rognge,rogne,rogne,6,"(0, 1, 0)",1,6
risqye,risque,risque,6,"(0, 1, 0)",1,6
rignça,rinça,rincer,6,"(0, 1, 0)",1,6
ligola,rigola,rigoler,6,"(0, 1, 0)",1,6
ricama,ricana,ricaner,7,"(0, 1, 0)",1,6
lévise,révise,réviser,7,"(0, 1, 0)",1,6
lévère,révère,révérer,7,"(0, 1, 0)",1,6
lévéla,révéla,révéler,7,"(0, 1, 0)",1,6
avoime,avoine,avoine,7,"(0, 1, 0)",1,6
aviong,avion,avion,6,"(0, 1, 0)",1,6
avemue,avenue,avenue,6,"(0, 1, 0)",1,6
avatal,avatar,avatar,6,"(0, 1, 0)",1,6
ayvent,auvent,auvent,7,"(0, 1, 0)",1,6
autlui,autrui,autrui,6,"(0, 1, 0)",1,6
awteur,auteur,auteur,5,"(0, 1, 0)",1,6
aulore,aurore,aurore,6,"(0, 1, 0)",1,6
awdace,audace,audace,7,"(0, 1, 0)",1,6
ayburn,auburn,auburn,6,"(0, 1, 0)",1,6
sembra,sembla,sembler,7,"(0, 1, 0)",1,6
secoya,secoua,secouer,5,"(0, 1, 0)",1,6
scluta,scruta,scruter,7,"(0, 1, 0)",1,6
sauler,saurer,saurer,6,"(0, 1, 0)",1,6
satyré,saturé,saturer,6,"(0, 1, 0)",1,6
saqyée,saquée,saquer,7,"(0, 1, 0)",1,6
sarive,salive,salive,7,"(0, 1, 0)",1,6
sacqyé,sacqué,sacqué,6,"(0, 1, 0)",1,6
ruigne,ruine,ruine,7,"(0, 1, 0)",1,6
atloce,atroce,atroce,6,"(0, 1, 0)",1,6
atonge,atome,atome,6,"(0, 1, 0)",1,6
astwce,astuce,astuce,7,"(0, 1, 0)",1,6
asthne,asthme,asthme,7,"(0, 1, 0)",1,6
assidy,assidu,assidu,6,"(0, 1, 0)",1,6
assawt,assaut,assaut,6,"(0, 1, 0)",1,6
altère,artère,artère,7,"(0, 1, 0)",1,6
statye,statue,statue,6,"(0, 1, 0)",1,6
sporié,spolié,spolier,7,"(0, 1, 0)",1,6
sognge,songe,songe,5,"(0, 1, 0)",1,6
somble,sombre,sombre,6,"(0, 1, 0)",1,6
sinuel,sinuer,sinuer,5,"(0, 1, 0)",1,6
singon,sinon,sinon,5,"(0, 1, 0)",1,6
singge,singe,singe,6,"(0, 1, 0)",1,6
signge,signe,signe,7,"(0, 1, 0)",1,6
siffra,siffla,siffler,7,"(0, 1, 0)",1,6
seltie,sertie,sertir,7,"(0, 1, 0)",1,6
sépala,sépara,séparer,7,"(0, 1, 0)",1,6
algile,argile,argile,7,"(0, 1, 0)",1,6
algent,argent,argent,7,"(0, 1, 0)",1,6
arègne,arène,arène,7,"(0, 1, 0)",1,6
aplème,aprème,aprème,7,"(0, 1, 0)",1,6
apôtle,apôtre,apôtre,7,"(0, 1, 0)",1,6
agntre,antre,antre,6,"(0, 1, 0)",1,6
angtan,antan,antan,6,"(0, 1, 0)",1,6
tognne,tonne,tonne,5,"(0, 1, 0)",1,6
tongba,tomba,tomber,6,"(0, 1, 0)",1,6
teltio,tertio,tertio,7,"(0, 1, 0)",1,6
tegnta,tenta,tenter,6,"(0, 1, 0)",1,6
tangné,tanné,tanner,6,"(0, 1, 0)",1,6
tairle,taille,taille,7,"(0, 1, 0)",1,6
amanas,ananas,ananas,6,"(0, 1, 0)",1,6
angour,amour,amour,4,"(0, 1, 0)",1,6
amirar,amiral,amiral,7,"(0, 1, 0)",1,6
agnbre,ambre,ambre,7,"(0, 1, 0)",1,6
amamde,amande,amande,7,"(0, 1, 0)",1,6
arlure,allure,allure,6,"(0, 1, 0)",1,6
tytoie,tutoie,tutoyer,6,"(0, 1, 0)",1,6
tlouva,trouva,trouver,6,"(0, 1, 0)",1,6
trôgne,trône,trône,7,"(0, 1, 0)",1,6
tlique,trique,trique,6,"(0, 1, 0)",1,6
tlimer,trimer,trimer,6,"(0, 1, 0)",1,6
tliche,triche,triche,7,"(0, 1, 0)",1,6
trenpa,trempa,tremper,7,"(0, 1, 0)",1,6
tlaita,traita,traiter,7,"(0, 1, 0)",1,6
traîma,traîna,traîner,7,"(0, 1, 0)",1,6
toycha,toucha,toucher,6,"(0, 1, 0)",1,6
tolche,torche,torche,6,"(0, 1, 0)",1,6
arcôve,alcôve,alcôve,7,"(0, 1, 0)",1,6
arcool,alcool,alcool,6,"(0, 1, 0)",1,6
affles,affres,affre,7,"(0, 1, 0)",1,6
adurte,adulte,adulte,7,"(0, 1, 0)",1,6
actwel,actuel,actuel,7,"(0, 1, 0)",1,6
gorden,golden,golden,6,"(0, 1, 0)",1,6
